Serial,Company ,Date, Change,NetProfit,NetCapital
24,Company.128,12/31/2011,1.846153846,846.1538462,1846.153846
25,Company.128,6/30/2012,1.208333333,208.3333333,1208.333333
26,Company.128,12/31/2012,1.137931034,137.9310345,1137.931034
27,Company.128,6/30/2013,0.575757576,-424.2424242,575.7575758
28,Company.128,12/31/2013,1.263157895,263.1578947,1263.157895
29,Company.128,6/30/2014,0.875,-125,875
30,Company.128,12/31/2014,1.428571429,428.5714286,1428.571429
31,Company.128,6/30/2015,0.6,-400,600
32,Company.128,12/31/2015,1.333333333,333.3333333,1333.333333
33,Company.128,6/30/2016,0.791666667,-208.3333333,791.6666667
34,Company.128,12/31/2016,2.578947368,1578.947368,2578.947368
35,Company.128,6/30/2017,0.775510204,-224.4897959,775.5102041
36,Company.128,12/31/2017,1.526315789,526.3157895,1526.315789
37,Company.128,6/30/2018,0.827586207,-172.4137931,827.5862069
38,Company.128,12/31/2018,1.125,125,1125
39,Company.128,6/30/2019,0.703703704,-296.2962963,703.7037037
40,Company.128,12/31/2019,1.289473684,289.4736842,1289.473684
41,Company.128,6/30/2020,0.489795918,-510.2040816,489.7959184
42,Company.128,12/31/2020,0.75,-250,750
43,Company.128,6/30/2021,0.666666667,-333.3333333,666.6666667
,,,,,
1,Company.129,6/30/2000,NA,NA,NA
2,Company.129,12/31/2000,0.949367089,-50.63291139,949.3670886
3,Company.129,6/30/2001,1.16,160,1160
4,Company.129,12/31/2001,1.034482759,34.48275862,1034.482759
5,Company.129,6/30/2002,1.055555556,55.55555556,1055.555556
6,Company.129,12/31/2002,1,0,1000
7,Company.129,6/30/2003,1.115789474,115.7894737,1115.789474
8,Company.129,12/31/2003,0.811320755,-188.6792453,811.3207547
9,Company.129,6/30/2004,1.244186047,244.1860465,1244.186047
10,Company.129,12/31/2004,0.962616822,-37.38317757,962.6168224
11,Company.129,6/30/2005,1.116504854,116.5048544,1116.504854
12,Company.129,12/31/2005,0.956521739,-43.47826087,956.5217391
13,Company.129,6/30/2006,0.781818182,-218.1818182,781.8181818
14,Company.129,12/31/2006,0.802325581,-197.6744186,802.3255814
15,Company.129,6/30/2007,1.101449275,101.4492754,1101.449275
15,Company.129,12/31/2007,0.552631579,-447.3684211,552.6315789
17,Company.129,6/30/2008,1.833333333,833.3333333,1833.333333
18,Company.129,12/31/2008,0.597402597,-402.5974026,597.4025974
19,Company.129,6/30/2009,2,1000,2000
20,Company.129,12/31/2009,0.684782609,-315.2173913,684.7826087
21,Company.129,6/30/2010,0.968253968,-31.74603175,968.2539683
22,Company.129,12/31/2010,0.950819672,-49.18032787,950.8196721
23,Company.129,6/30/2011,1.379310345,379.3103448,1379.310345
24,Company.129,12/31/2011,1.0625,62.5,1062.5
25,Company.129,6/30/2012,1.176470588,176.4705882,1176.470588
26,Company.129,12/31/2012,0.8,-200,800
27,Company.129,6/30/2013,0.9625,-37.5,962.5
28,Company.129,12/31/2013,0.987012987,-12.98701299,987.012987
29,Company.129,6/30/2014,1.144736842,144.7368421,1144.736842
30,Company.129,12/31/2014,0.804597701,-195.4022989,804.5977011
31,Company.129,6/30/2015,0.842857143,-157.1428571,842.8571429
32,Company.129,12/31/2015,0.86440678,-135.5932203,864.4067797
33,Company.129,6/30/2016,1.450980392,450.9803922,1450.980392
34,Company.129,12/31/2016,1.054054054,54.05405405,1054.054054
35,Company.129,6/30/2017,1.884615385,884.6153846,1884.615385
36,Company.129,12/31/2017,0.619047619,-380.952381,619.047619
37,Company.129,6/30/2018,0.769230769,-230.7692308,769.2307692
38,Company.129,12/31/2018,1.228571429,228.5714286,1228.571429
39,Company.129,6/30/2019,1.104651163,104.6511628,1104.651163
40,Company.129,12/31/2019,0.989473684,-10.52631579,989.4736842
41,Company.129,6/30/2020,0.734042553,-265.9574468,734.0425532
42,Company.129,12/31/2020,0.913043478,-86.95652174,913.0434783
43,Company.129,6/30/2021,0.666666667,-333.3333333,666.6666667
,,,,,
1,Company.130,6/30/2000,NA,NA,NA
2,Company.130,12/31/2000,0.949367089,-50.63291139,949.3670886
3,Company.130,6/30/2001,0.933333333,-66.66666667,933.3333333
4,Company.130,12/31/2001,1.171428571,171.4285714,1171.428571
5,Company.130,6/30/2002,0.597560976,-402.4390244,597.5609756
6,Company.130,12/31/2002,0.653061224,-346.9387755,653.0612245
7,Company.130,6/30/2003,1.125,125,1125
8,Company.130,12/31/2003,0.722222222,-277.7777778,722.2222222
9,Company.130,6/30/2004,1.076923077,76.92307692,1076.923077
10,Company.130,12/31/2004,0.857142857,-142.8571429,857.1428571
11,Company.130,6/30/2005,0.708333333,-291.6666667,708.3333333
12,Company.130,12/31/2005,0.705882353,-294.1176471,705.8823529
13,Company.130,6/30/2006,17.33333333,16333.33333,17333.33333
14,Company.130,12/31/2006,1.009615385,9.615384615,1009.615385
15,Company.130,6/30/2007,0.604761905,-395.2380952,604.7619048
15,Company.130,12/31/2007,0.755905512,-244.0944882,755.9055118
17,Company.130,6/30/2008,1.208333333,208.3333333,1208.333333
18,Company.130,12/31/2008,1.051724138,51.72413793,1051.724138
19,Company.130,6/30/2009,1.590163934,590.1639344,1590.163934
20,Company.130,12/31/2009,1.015463918,15.46391753,1015.463918
21,Company.130,6/30/2010,0.329949239,-670.0507614,329.9492386
22,Company.130,12/31/2010,1.2,200,1200
23,Company.130,6/30/2011,1.038461538,38.46153846,1038.461538
24,Company.130,12/31/2011,0.777777778,-222.2222222,777.7777778
25,Company.130,6/30/2012,1.174603175,174.6031746,1174.603175
26,Company.130,12/31/2012,0.959459459,-40.54054054,959.4594595
27,Company.130,6/30/2013,1.309859155,309.8591549,1309.859155
28,Company.130,12/31/2013,0.580645161,-419.3548387,580.6451613
29,Company.130,6/30/2014,0.87037037,-129.6296296,870.3703704
30,Company.130,12/31/2014,0.893617021,-106.3829787,893.6170213
31,Company.130,6/30/2015,0.880952381,-119.047619,880.952381
32,Company.130,12/31/2015,0.837837838,-162.1621622,837.8378378
33,Company.130,6/30/2016,0.967741935,-32.25806452,967.7419355
34,Company.130,12/31/2016,1.033333333,33.33333333,1033.333333
35,Company.130,6/30/2017,1.161290323,161.2903226,1161.290323
36,Company.130,12/31/2017,0.888888889,-111.1111111,888.8888889
37,Company.130,6/30/2018,1.4375,437.5,1437.5
38,Company.130,12/31/2018,1.130434783,130.4347826,1130.434783
39,Company.130,6/30/2019,1.461538462,461.5384615,1461.538462
40,Company.130,12/31/2019,0.684210526,-315.7894737,684.2105263
41,Company.130,6/30/2020,0.807692308,-192.3076923,807.6923077
42,Company.130,12/31/2020,0.738095238,-261.9047619,738.0952381
43,Company.130,6/30/2021,0.741935484,-258.0645161,741.9354839
,,,,,
1,Company.131,6/30/2000,NA,NA,NA
2,Company.131,12/31/2000,1,0,1000
3,Company.131,6/30/2001,0.981395349,-18.60465116,981.3953488
4,Company.131,12/31/2001,1.014218009,14.21800948,1014.218009
5,Company.131,6/30/2002,0.995327103,-4.672897196,995.3271028
6,Company.131,12/31/2002,0.985915493,-14.08450704,985.915493
7,Company.131,6/30/2003,0.242857143,-757.1428571,242.8571429
8,Company.131,12/31/2003,0.882352941,-117.6470588,882.3529412
9,Company.131,6/30/2004,0.977777778,-22.22222222,977.7777778
10,Company.131,12/31/2004,0.568181818,-431.8181818,568.1818182
11,Company.131,6/30/2005,2.76,1760,2760
12,Company.131,12/31/2005,0.550724638,-449.2753623,550.7246377
13,Company.131,6/30/2006,2.078947368,1078.947368,2078.947368
14,Company.131,12/31/2006,1.139240506,139.2405063,1139.240506
15,Company.131,6/30/2007,2.277777778,1277.777778,2277.777778
15,Company.131,12/31/2007,0.52195122,-478.0487805,521.9512195
17,Company.131,6/30/2008,0.280373832,-719.6261682,280.3738318
18,Company.131,12/31/2008,1.166666667,166.6666667,1166.666667
19,Company.131,6/30/2009,0.771428571,-228.5714286,771.4285714
20,Company.131,12/31/2009,1.259259259,259.2592593,1259.259259
21,Company.131,6/30/2010,0.617647059,-382.3529412,617.6470588
22,Company.131,12/31/2010,0.571428571,-428.5714286,571.4285714
23,Company.131,6/30/2011,0.666666667,-333.3333333,666.6666667
24,Company.131,12/31/2011,0.75,-250,750
25,Company.131,6/30/2012,1,0,1000
26,Company.131,12/31/2012,2.5,1500,2500
27,Company.131,6/30/2013,2.866666667,1866.666667,2866.666667
28,Company.131,12/31/2013,1.302325581,302.3255814,1302.325581
29,Company.131,6/30/2014,0.803571429,-196.4285714,803.5714286
30,Company.131,12/31/2014,1.933333333,933.3333333,1933.333333
31,Company.131,6/30/2015,1.643678161,643.6781609,1643.678161
32,Company.131,12/31/2015,0.391608392,-608.3916084,391.6083916
33,Company.131,6/30/2016,0.214285714,-785.7142857,214.2857143
34,Company.131,12/31/2016,0.916666667,-83.33333333,916.6666667
35,Company.131,6/30/2017,2,1000,2000
36,Company.131,12/31/2017,0.636363636,-363.6363636,636.3636364
37,Company.131,6/30/2018,0.928571429,-71.42857143,928.5714286
38,Company.131,12/31/2018,0.692307692,-307.6923077,692.3076923
39,Company.131,6/30/2019,0.666666667,-333.3333333,666.6666667
40,Company.131,12/31/2019,0.833333333,-166.6666667,833.3333333
41,Company.131,6/30/2020,1,0,1000
42,Company.131,12/31/2020,1.6,600,1600
43,Company.131,6/30/2021,0.75,-250,750
,,,,,
1,Company.132,6/30/2000,NA,NA,NA
2,Company.132,12/31/2000,0.949367089,-50.63291139,949.3670886
3,Company.132,6/30/2001,1.16,160,1160
4,Company.132,12/31/2001,1.034482759,34.48275862,1034.482759
5,Company.132,6/30/2002,1.055555556,55.55555556,1055.555556
6,Company.132,12/31/2002,1,0,1000
7,Company.132,6/30/2003,1.115789474,115.7894737,1115.789474
8,Company.132,12/31/2003,0.952830189,-47.16981132,952.8301887
9,Company.132,6/30/2004,1.059405941,59.40594059,1059.405941
10,Company.132,12/31/2004,0.971962617,-28.03738318,971.9626168
11,Company.132,6/30/2005,1.125,125,1125
12,Company.132,12/31/2005,0.948717949,-51.28205128,948.7179487
13,Company.132,6/30/2006,1.108108108,108.1081081,1108.108108
14,Company.132,12/31/2006,0.991869919,-8.130081301,991.8699187
15,Company.132,6/30/2007,1.090163934,90.16393443,1090.163934
15,Company.132,12/31/2007,0.947368421,-52.63157895,947.3684211
17,Company.132,6/30/2008,1.055555556,55.55555556,1055.555556
18,Company.132,12/31/2008,0.992481203,-7.518796992,992.481203
19,Company.132,6/30/2009,0.96969697,-30.3030303,969.6969697
20,Company.132,12/31/2009,1.0234375,23.4375,1023.4375
21,Company.132,6/30/2010,1.091603053,91.60305344,1091.603053
22,Company.132,12/31/2010,0.993006993,-6.993006993,993.006993
23,Company.132,6/30/2011,1.077464789,77.46478873,1077.464789
24,Company.132,12/31/2011,0.973856209,-26.14379085,973.8562092
25,Company.132,6/30/2012,1.080536913,80.53691275,1080.536913
26,Company.132,12/31/2012,0.99378882,-6.211180124,993.7888199
27,Company.132,6/30/2013,1.04375,43.75,1043.75
28,Company.132,12/31/2013,0.97005988,-29.94011976,970.0598802
29,Company.132,6/30/2014,1.092592593,92.59259259,1092.592593
30,Company.132,12/31/2014,0.983050847,-16.94915254,983.0508475
31,Company.132,6/30/2015,1.051724138,51.72413793,1051.724138
32,Company.132,12/31/2015,0.967213115,-32.78688525,967.2131148
33,Company.132,6/30/2016,1.056497175,56.49717514,1056.497175
34,Company.132,12/31/2016,1.032085561,32.0855615,1032.085561
35,Company.132,6/30/2017,1.005181347,5.18134715,1005.181347
36,Company.132,12/31/2017,1.010309278,10.30927835,1010.309278
37,Company.132,6/30/2018,1.010204082,10.20408163,1010.204082
38,Company.132,12/31/2018,0.98989899,-10.1010101,989.8989899
39,Company.132,6/30/2019,0.984693878,-15.30612245,984.6938776
40,Company.132,12/31/2019,1.010362694,10.3626943,1010.362694
41,Company.132,6/30/2020,0.943589744,-56.41025641,943.5897436
42,Company.132,12/31/2020,0.983695652,-16.30434783,983.6956522
43,Company.132,6/30/2021,1.027624309,27.62430939,1027.624309
,,,,,
1,Company.133,6/30/2000,NA,NA,NA
2,Company.133,12/31/2000,0.949367089,-50.63291139,949.3670886
3,Company.133,6/30/2001,1.16,160,1160
4,Company.133,12/31/2001,1.034482759,34.48275862,1034.482759
5,Company.133,6/30/2002,1.055555556,55.55555556,1055.555556
6,Company.133,12/31/2002,1,0,1000
7,Company.133,6/30/2003,1.115789474,115.7894737,1115.789474
8,Company.133,12/31/2003,0.952830189,-47.16981132,952.8301887
9,Company.133,6/30/2004,1.059405941,59.40594059,1059.405941
10,Company.133,12/31/2004,0.971962617,-28.03738318,971.9626168
11,Company.133,6/30/2005,1.125,125,1125
12,Company.133,12/31/2005,0.948717949,-51.28205128,948.7179487
13,Company.133,6/30/2006,1.108108108,108.1081081,1108.108108
14,Company.133,12/31/2006,0.991869919,-8.130081301,991.8699187
15,Company.133,6/30/2007,1.090163934,90.16393443,1090.163934
15,Company.133,12/31/2007,0.947368421,-52.63157895,947.3684211
17,Company.133,6/30/2008,1.055555556,55.55555556,1055.555556
18,Company.133,12/31/2008,0.992481203,-7.518796992,992.481203
19,Company.133,6/30/2009,0.96969697,-30.3030303,969.6969697
20,Company.133,12/31/2009,1.0234375,23.4375,1023.4375
21,Company.133,6/30/2010,1.091603053,91.60305344,1091.603053
22,Company.133,12/31/2010,0.993006993,-6.993006993,993.006993
23,Company.133,6/30/2011,1.077464789,77.46478873,1077.464789
24,Company.133,12/31/2011,0.973856209,-26.14379085,973.8562092
25,Company.133,6/30/2012,1.080536913,80.53691275,1080.536913
26,Company.133,12/31/2012,0.99378882,-6.211180124,993.7888199
27,Company.133,6/30/2013,1.04375,43.75,1043.75
28,Company.133,12/31/2013,0.97005988,-29.94011976,970.0598802
29,Company.133,6/30/2014,1.092592593,92.59259259,1092.592593
30,Company.133,12/31/2014,0.983050847,-16.94915254,983.0508475
31,Company.133,6/30/2015,1.051724138,51.72413793,1051.724138
32,Company.133,12/31/2015,0.967213115,-32.78688525,967.2131148
33,Company.133,6/30/2016,1.056497175,56.49717514,1056.497175
34,Company.133,12/31/2016,1.032085561,32.0855615,1032.085561
35,Company.133,6/30/2017,1.005181347,5.18134715,1005.181347
36,Company.133,12/31/2017,1.010309278,10.30927835,1010.309278
37,Company.133,6/30/2018,1.010204082,10.20408163,1010.204082
38,Company.133,12/31/2018,0.98989899,-10.1010101,989.8989899
39,Company.133,6/30/2019,0.984693878,-15.30612245,984.6938776
40,Company.133,12/31/2019,1.010362694,10.3626943,1010.362694
41,Company.133,6/30/2020,0.943589744,-56.41025641,943.5897436
42,Company.133,12/31/2020,0.983695652,-16.30434783,983.6956522
43,Company.133,6/30/2021,1.027624309,27.62430939,1027.624309
,,,,,
1,Company.134,6/30/2000,NA,NA,NA
2,Company.134,12/31/2000,0.949367089,-50.63291139,949.3670886
3,Company.134,6/30/2001,1.16,160,1160
4,Company.134,12/31/2001,1.034482759,34.48275862,1034.482759
5,Company.134,6/30/2002,1.055555556,55.55555556,1055.555556
6,Company.134,12/31/2002,1,0,1000
7,Company.134,6/30/2003,1.115789474,115.7894737,1115.789474
8,Company.134,12/31/2003,0.952830189,-47.16981132,952.8301887
9,Company.134,6/30/2004,1.059405941,59.40594059,1059.405941
10,Company.134,12/31/2004,0.971962617,-28.03738318,971.9626168
11,Company.134,6/30/2005,1.125,125,1125
12,Company.134,12/31/2005,0.948717949,-51.28205128,948.7179487
13,Company.134,6/30/2006,1.108108108,108.1081081,1108.108108
14,Company.134,12/31/2006,0.991869919,-8.130081301,991.8699187
15,Company.134,6/30/2007,1.090163934,90.16393443,1090.163934
15,Company.134,12/31/2007,0.947368421,-52.63157895,947.3684211
17,Company.134,6/30/2008,1.055555556,55.55555556,1055.555556
18,Company.134,12/31/2008,0.992481203,-7.518796992,992.481203
19,Company.134,6/30/2009,0.96969697,-30.3030303,969.6969697
20,Company.134,12/31/2009,1.0234375,23.4375,1023.4375
21,Company.134,6/30/2010,1.091603053,91.60305344,1091.603053
22,Company.134,12/31/2010,0.993006993,-6.993006993,993.006993
23,Company.134,6/30/2011,1.077464789,77.46478873,1077.464789
24,Company.134,12/31/2011,0.973856209,-26.14379085,973.8562092
25,Company.134,6/30/2012,1.080536913,80.53691275,1080.536913
26,Company.134,12/31/2012,0.99378882,-6.211180124,993.7888199
27,Company.134,6/30/2013,1.04375,43.75,1043.75
28,Company.134,12/31/2013,0.97005988,-29.94011976,970.0598802
29,Company.134,6/30/2014,0.030864198,-969.1358025,30.86419753
30,Company.134,12/31/2014,1,0,1000
31,Company.134,6/30/2015,28.8,27800,28800
32,Company.134,12/31/2015,1.229166667,229.1666667,1229.166667
33,Company.134,6/30/2016,0.853107345,-146.8926554,853.1073446
34,Company.134,12/31/2016,1.158940397,158.9403974,1158.940397
35,Company.134,6/30/2017,0.365714286,-634.2857143,365.7142857
36,Company.134,12/31/2017,0.515625,-484.375,515.625
37,Company.134,6/30/2018,0.666666667,-333.3333333,666.6666667
38,Company.134,12/31/2018,1.818181818,818.1818182,1818.181818
39,Company.134,6/30/2019,0.45,-550,450
40,Company.134,12/31/2019,1.111111111,111.1111111,1111.111111
41,Company.134,6/30/2020,0.65,-350,650
42,Company.134,12/31/2020,1,0,1000
43,Company.134,6/30/2021,7.076923077,6076.923077,7076.923077
,,,,,
1,Company.135,6/30/2000,NA,NA,NA
2,Company.135,12/31/2000,0.949367089,-50.63291139,949.3670886
3,Company.135,6/30/2001,1.16,160,1160
4,Company.135,12/31/2001,1.034482759,34.48275862,1034.482759
5,Company.135,6/30/2002,1.055555556,55.55555556,1055.555556
6,Company.135,12/31/2002,1,0,1000
7,Company.135,6/30/2003,1.115789474,115.7894737,1115.789474
8,Company.135,12/31/2003,0.952830189,-47.16981132,952.8301887
9,Company.135,6/30/2004,1.059405941,59.40594059,1059.405941
10,Company.135,12/31/2004,0.971962617,-28.03738318,971.9626168
11,Company.135,6/30/2005,1.125,125,1125
12,Company.135,12/31/2005,0.948717949,-51.28205128,948.7179487
13,Company.135,6/30/2006,1.108108108,108.1081081,1108.108108
14,Company.135,12/31/2006,0.991869919,-8.130081301,991.8699187
15,Company.135,6/30/2007,0.975409836,-24.59016393,975.4098361
15,Company.135,12/31/2007,1.058823529,58.82352941,1058.823529
17,Company.135,6/30/2008,0.80952381,-190.4761905,809.5238095
18,Company.135,12/31/2008,1.098039216,98.03921569,1098.039216
19,Company.135,6/30/2009,0.919642857,-80.35714286,919.6428571
20,Company.135,12/31/2009,1.058252427,58.25242718,1058.252427
21,Company.135,6/30/2010,1.100917431,100.9174312,1100.917431
22,Company.135,12/31/2010,0.9,-100,900
23,Company.135,6/30/2011,1.064814815,64.81481481,1064.814815
24,Company.135,12/31/2011,0.982608696,-17.39130435,982.6086957
25,Company.135,6/30/2012,1.061946903,61.94690265,1061.946903
26,Company.135,12/31/2012,1.133333333,133.3333333,1133.333333
27,Company.135,6/30/2013,1.058823529,58.82352941,1058.823529
28,Company.135,12/31/2013,0.791666667,-208.3333333,791.6666667
29,Company.135,6/30/2014,0.99122807,-8.771929825,991.2280702
30,Company.135,12/31/2014,1.017699115,17.69911504,1017.699115
31,Company.135,6/30/2015,0.608695652,-391.3043478,608.6956522
32,Company.135,12/31/2015,1,0,1000
33,Company.135,6/30/2016,2.142857143,1142.857143,2142.857143
34,Company.135,12/31/2016,1.026666667,26.66666667,1026.666667
35,Company.135,6/30/2017,0.87012987,-129.8701299,870.1298701
36,Company.135,12/31/2017,0.873134328,-126.8656716,873.1343284
37,Company.135,6/30/2018,1.188034188,188.034188,1188.034188
38,Company.135,12/31/2018,0.90647482,-93.52517986,906.4748201
39,Company.135,6/30/2019,0.936507937,-63.49206349,936.5079365
